h3_cell,date_utc,window_hour,window_6h_utc,label,centroid_lat,centroid_lon,fire_year,state_x,state_y,h3_resolution,ecoregion_l3,ecoregion_l2,fire_count,has_fire_history,burnable,avg_burn_prob,whp,flep4,cfl,erc,fm100,fm1000,bi,vpd,vs,rmax,rmin,tmmx,tmmn,pr,sph,erc_5D_mean,erc_5D_max,fm100_5D_mean,fm100_5D_min,bi_5D_mean,bi_5D_max,vpd_5D_mean,vpd_5D_max,vs_5D_mean,vs_5D_max,rmax_5D_mean,rmax_5D_min,tmmx_5D_mean,tmmx_5D_max,sin_month,cos_month,sin_hour,cos_hour
8848963129fffff,2014-01-02,18,2014-01-02 18:00:00,0,27.582545,-95.66596,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848981025fffff,2014-01-02,18,2014-01-02 18:00:00,0,30.532995,-98.358243,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,31.0,1.68,1.71,40.0,0.0025,0.56,10.0,4.48,-24.799988,-36.319992,0.0,3.77e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848f22e29fffff,2014-01-02,18,2014-01-02 18:00:00,0,31.179615,-104.545966,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,37.0,1.51,1.58,40.0,0.0054,0.54,8.51,2.48,-24.589996,-36.22,0.0,2.9e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d3308dfffff,2014-01-02,18,2014-01-02 18:00:00,0,34.38854,-102.249673,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,32.0,1.81,1.6,34.0,0.0036,0.45,10.0,3.06,-24.919998,-36.759995,0.0,2.61e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848f35039fffff,2014-01-02,18,2014-01-02 18:00:00,0,31.276417,-104.876364,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,45.0,1.2,1.4,48.0,0.0053,0.54,7.0,2.51,-24.819992,-36.12999,0.0,2.49e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cea589fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.94808,-97.194684,2014,TX,TX,8.0,9.4.5,9.4,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.7,1.83,40.0,0.0022,0.66,9.93,4.28,-25.399994,-36.589996,0.0,2.33e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d5814dfffff,2014-01-02,18,2014-01-02 18:00:00,0,32.112986,-105.395948,2014,TX,TX,8.0,13.1.1,13.1,0.0,False,True,0.0,0.0,0.0,0.0,37.0,1.51,1.57,30.0,0.0054,0.28,8.78,2.38,-24.59999,-36.37999,0.0,2.68e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d8baa1fffff,2014-01-02,18,2014-01-02 18:00:00,0,35.342637,-106.626829,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,32.0,1.54,1.73,25.0,0.0045,0.24,8.19,2.84,-24.899994,-36.48999,0.0,2.4e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489dd9ebfffff,2014-01-02,18,2014-01-02 18:00:00,0,29.825978,-99.123608,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.86,1.79,40.0,0.003,0.63,10.0,3.85,-24.659988,-36.48999,0.0,3.75e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8844697a33fffff,2014-01-02,18,2014-01-02 18:00:00,0,31.759443,-95.557836,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,24.0,1.83,1.9,35.0,0.0015,0.65,10.0,5.46,-25.039993,-36.309998,0.0,3.73e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cdd919fffff,2014-01-02,18,2014-01-02 18:00:00,0,34.215775,-95.976558,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,27.0,1.72,1.89,38.0,0.0026,0.63,10.0,3.99,-25.209991,-36.569992,0.0,2.46e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d1c653fffff,2014-01-02,18,2014-01-02 18:00:00,0,35.388765,-101.40669,2014,TX,TX,8.0,9.4.1,9.4,1.0,True,True,0.0,0.0,0.0,0.0,34.0,1.74,1.58,36.0,0.0037,0.48,10.0,3.0,-24.86,-36.699997,0.0,2.68e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488c0189fffff,2014-01-02,18,2014-01-02 18:00:00,0,29.392862,-102.02457,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848da24ddfffff,2014-01-02,18,2014-01-02 18:00:00,0,36.435305,-105.479978,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,35.0,1.47,1.65,26.0,0.0043,0.21,5.73,2.28,-25.209991,-36.64,0.0,1.74e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cba5c5fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.113553,-96.334621,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,27.0,1.72,1.79,39.0,0.0018,0.63,10.0,5.31,-25.159988,-36.26999,0.0,3.3e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c90e43fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.542913,-95.691754,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,25.0,1.77,1.86,35.0,0.0016,0.59,10.0,5.52,-25.23999,-36.299988,0.0,3.3e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446d0291fffff,2014-01-02,18,2014-01-02 18:00:00,0,30.391678,-96.189492,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.8,1.8,36.0,0.0011,0.65,10.0,5.96,-24.939987,-36.26999,0.0,4.21e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446d12c3fffff,2014-01-02,18,2014-01-02 18:00:00,0,30.199033,-96.205106,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.8,1.8,37.0,0.0011,0.66,10.0,6.05,-24.909988,-36.179993,0.0,4.39e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489ed865fffff,2014-01-02,18,2014-01-02 18:00:00,0,29.479283,-96.870004,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,29.0,1.71,1.72,38.0,0.0022,0.6,10.0,5.18,-24.659988,-36.039993,0.0,4.51e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c95ae7fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.739564,-96.316142,2014,TX,TX,8.0,9.4.7,9.4,4.0,True,True,0.0,0.0,0.0,0.0,28.0,1.71,1.77,40.0,0.0018,0.65,10.0,5.16,-25.25,-36.399994,0.0,2.99e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848924ecbfffff,2014-01-02,18,2014-01-02 18:00:00,0,28.658178,-94.844754,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826ca5441fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.026575,-98.347186,2014,TX,TX,8.0,9.4.5,9.4,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.79,1.74,42.0,0.0025,0.61,10.0,4.15,-25.23999,-36.45999,0.0,2.62e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884883ca09fffff,2014-01-02,18,2014-01-02 18:00:00,0,28.733605,-99.342039,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,29.0,1.77,1.74,31.0,0.003,0.35,10.0,4.39,-24.39,-36.039993,0.0,4.93e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884889451bfffff,2014-01-02,18,2014-01-02 18:00:00,0,31.343318,-102.619265,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,41.0,1.32,1.52,30.0,0.0061,0.22,7.4,2.34,-24.539993,-36.049988,0.0,2.63e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488dc557fffff,2014-01-02,18,2014-01-02 18:00:00,0,29.772389,-102.952569,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,34.0,1.64,1.61,33.0,0.0053,0.4,9.48,2.99,-24.459991,-36.039993,0.0,3.52e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884882a95dfffff,2014-01-02,18,2014-01-02 18:00:00,0,28.416736,-98.977977,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.77,1.78,31.0,0.0027,0.37,10.0,4.57,-24.399994,-36.069992,0.0,5e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848822619fffff,2014-01-02,18,2014-01-02 18:00:00,0,28.811415,-99.190143,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,29.0,1.75,1.76,31.0,0.0036,0.37,10.0,4.13,-24.319992,-35.979996,0.0,4.88e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489e4809fffff,2014-01-02,18,2014-01-02 18:00:00,0,30.033574,-96.652479,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,27.0,1.77,1.75,38.0,0.0015,0.66,10.0,5.63,-24.89,-36.179993,0.0,4.19e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884469db45fffff,2014-01-02,18,2014-01-02 18:00:00,0,30.958322,-95.445447,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,27.0,1.74,1.77,36.0,0.0013,0.61,10.0,5.76,-24.949997,-36.28,0.0,4.08e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c38469fffff,2014-01-02,18,2014-01-02 18:00:00,0,35.097953,-98.558206,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,29.0,1.86,1.74,39.0,0.0027,0.55,9.65,3.75,-25.299988,-36.65999,0.0,2.2e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d40f07fffff,2014-01-02,18,2014-01-02 18:00:00,0,31.991207,-104.066625,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,37.0,1.51,1.56,30.0,0.0051,0.28,8.81,2.67,-24.62999,-36.25,0.0,2.82e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dcb0b7fffff,2014-01-02,18,2014-01-02 18:00:00,0,34.478267,-99.627169,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,31.0,1.84,1.69,34.0,0.003,0.39,10.0,3.61,-25.079987,-36.539993,0.0,2.55e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489129c1fffff,2014-01-02,18,2014-01-02 18:00:00,0,29.285575,-97.567017,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.66,1.71,39.0,0.0023,0.57,10.0,4.96,-24.649994,-36.079987,0.0,4.45e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8844695593fffff,2014-01-02,18,2014-01-02 18:00:00,0,31.537719,-95.573232,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,25.0,1.8,1.84,37.0,0.0016,0.66,10.0,5.37,-25.009995,-36.28,0.0,3.77e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d1240dfffff,2014-01-02,18,2014-01-02 18:00:00,0,34.125176,-105.627189,2014,TX,TX,8.0,13.1.1,13.1,0.0,False,True,0.0,0.0,0.0,0.0,39.0,1.49,1.59,39.0,0.0045,0.36,9.15,2.35,-24.84999,-36.679993,0.0,2.42e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dca611fffff,2014-01-02,18,2014-01-02 18:00:00,0,34.339426,-99.471111,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.84,1.73,34.0,0.0028,0.41,10.0,3.87,-25.169998,-36.53,0.0,2.54e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d98aa3fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.851994,-99.170131,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.81,1.75,31.0,0.0026,0.48,10.0,3.94,-25.11,-36.569992,0.0,2.73e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444db06bfffff,2014-01-02,18,2014-01-02 18:00:00,0,32.837958,-94.98461,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,24.0,1.81,1.92,35.0,0.0016,0.66,10.0,5.43,-25.169998,-36.309998,0.0,3.35e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884882c617fffff,2014-01-02,18,2014-01-02 18:00:00,0,28.09072,-98.630975,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.75,1.79,31.0,0.0022,0.39,10.0,4.91,-24.439987,-36.039993,0.0,5.21e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884881a039fffff,2014-01-02,18,2014-01-02 18:00:00,0,28.631073,-101.475913,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d322d7fffff,2014-01-02,18,2014-01-02 18:00:00,0,34.275916,-102.210408,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,32.0,1.81,1.6,34.0,0.0036,0.45,10.0,3.1,-24.919998,-36.72,0.0,2.65e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884891c767fffff,2014-01-02,18,2014-01-02 18:00:00,0,28.496575,-97.312501,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.7,1.76,37.0,0.0021,0.58,10.0,5.17,-24.519989,-35.949997,0.0,5.09e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884894275bfffff,2014-01-02,18,2014-01-02 18:00:00,0,27.365172,-97.062339,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d3453fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.330522,-94.937912,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,23.0,1.81,1.94,34.0,0.0015,0.64,10.0,5.51,-25.259995,-36.369995,0.0,3.17e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c82849fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.969797,-96.655639,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.72,1.78,39.0,0.0019,0.6,10.0,5.07,-25.299988,-36.34999,0.0,2.89e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d8d517fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.644651,-100.536556,2014,TX,TX,8.0,9.4.3,9.4,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.79,1.67,32.0,0.0034,0.46,9.99,3.43,-24.979996,-36.45999,0.0,2.7e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d62c2bfffff,2014-01-02,18,2014-01-02 18:00:00,0,32.874588,-103.150913,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,34.0,1.59,1.6,33.0,0.004,0.4,9.46,3.09,-24.829987,-36.329987,0.0,2.92e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489998edfffff,2014-01-02,18,2014-01-02 18:00:00,0,30.940084,-99.51992,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.84,1.74,40.0,0.0028,0.57,10.0,3.9,-24.86,-36.40999,0.0,3.39e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cd5849fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.88113,-96.157966,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.73,1.88,37.0,0.0021,0.65,10.0,4.64,-25.329987,-36.48999,0.0,2.58e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848ded96dfffff,2014-01-02,18,2014-01-02 18:00:00,0,34.36807,-104.455925,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,37.0,1.61,1.5,33.0,0.0041,0.35,9.97,3.06,-24.799988,-36.429993,0.0,2.96e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488971c3fffff,2014-01-02,18,2014-01-02 18:00:00,0,31.463342,-102.795945,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,39.0,1.36,1.55,29.0,0.0057,0.23,7.8,2.51,-24.59999,-36.11,0.0,2.68e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d21997fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.469359,-102.574496,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,33.0,1.72,1.59,35.0,0.0039,0.45,10.0,2.98,-24.86,-36.549988,0.0,2.73e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489e0213fffff,2014-01-02,18,2014-01-02 18:00:00,0,29.934354,-97.378211,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,27.0,1.77,1.79,38.0,0.0015,0.63,10.0,5.32,-24.89,-36.339996,0.0,4.05e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dd8009fffff,2014-01-02,18,2014-01-02 18:00:00,0,34.063463,-98.868214,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,31.0,1.71,1.72,37.0,0.0027,0.45,9.22,3.97,-25.269989,-36.479996,0.0,2.39e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d598adfffff,2014-01-02,18,2014-01-02 18:00:00,0,32.095993,-105.324113,2014,TX,TX,8.0,13.1.1,13.1,0.0,False,True,0.0,0.0,0.0,0.0,38.0,1.47,1.55,31.0,0.0055,0.3,8.7,2.34,-24.59999,-36.37999,0.0,2.63e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446d00e1fffff,2014-01-02,18,2014-01-02 18:00:00,0,30.416429,-96.114672,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.79,1.8,36.0,0.001,0.64,10.0,6.04,-24.959991,-36.28,0.0,4.23e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848da6933fffff,2014-01-02,18,2014-01-02 18:00:00,0,36.454311,-104.449469,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,34.0,1.73,1.58,26.0,0.0039,0.22,10.0,2.82,-24.959991,-36.73999,0.0,2.5e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884895175bfffff,2014-01-02,18,2014-01-02 18:00:00,0,27.550637,-97.841454,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.77,1.87,33.0,0.0024,0.5,10.0,5.08,-24.37999,-35.75,0.0,5.61e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cc78c9fffff,2014-01-02,18,2014-01-02 18:00:00,0,34.188401,-96.909391,2014,TX,TX,8.0,9.4.5,9.4,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.62,1.82,38.0,0.0023,0.61,9.29,4.37,-25.409988,-36.5,0.0,2.33e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d15ebfffff,2014-01-02,18,2014-01-02 18:00:00,0,32.998568,-94.595476,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,23.0,1.84,1.91,33.0,0.0013,0.62,10.0,5.93,-25.23999,-36.25,0.0,3.47e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489345d1fffff,2014-01-02,18,2014-01-02 18:00:00,0,29.404721,-95.934165,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,27.0,1.69,1.77,35.0,0.0012,0.58,10.0,6.17,-24.729996,-35.979996,0.0,5e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826ca04d9fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.821245,-97.793392,2014,TX,TX,8.0,9.4.5,9.4,0.0,False,True,0.0,0.0,0.0,0.0,29.0,1.74,1.77,40.0,0.0019,0.59,10.0,4.53,-25.329987,-36.649994,0.0,2.64e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dea295fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.957986,-100.870745,2014,TX,TX,8.0,9.4.3,9.4,0.0,False,True,0.0,0.0,0.0,0.0,33.0,1.75,1.6,35.0,0.0038,0.48,9.88,3.21,-24.89,-36.439987,0.0,2.74e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cdb0d5fffff,2014-01-02,18,2014-01-02 18:00:00,0,33.86692,-94.913397,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,23.0,1.81,1.95,34.0,0.0018,0.66,10.0,5.01,-25.25,-36.48999,0.0,2.93e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d27259fffff,2014-01-02,18,2014-01-02 18:00:00,0,35.145739,-103.899885,2014,TX,TX,8.0,9.4.3,9.4,0.0,False,True,0.0,0.0,0.0,0.0,38.0,1.53,1.49,32.0,0.0048,0.3,9.33,2.9,-24.649994,-36.28,0.0,3.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d31921fffff,2014-01-02,18,2014-01-02 18:00:00,0,34.083842,-103.621948,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,38.0,1.57,1.48,37.0,0.0038,0.41,10.0,3.05,-24.869995,-36.539993,0.0,2.8e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d95467fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.587186,-99.633121,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.72,1.69,35.0,0.0029,0.56,9.21,4.01,-25.149994,-36.309998,0.0,2.74e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884895b94dfffff,2014-01-02,18,2014-01-02 18:00:00,0,27.522721,-97.944752,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.77,1.87,32.0,0.0024,0.49,10.0,5.07,-24.37999,-35.759995,0.0,5.59e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d646c9fffff,2014-01-02,18,2014-01-02 18:00:00,0,32.439498,-102.60573,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,35.0,1.53,1.59,33.0,0.004,0.39,9.0,3.31,-24.839996,-36.199997,0.0,3.02e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
